surface	method	host	path	class	const	evidence_file
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/upload-bulk-orders	WRITE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/create-promotion	WRITE	createApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/delete-uploaded-listings	WRITE	deleteUploadedFile	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/download-eligible-listings	READ_FILE	downloadListApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/eligible-listings-count	UNKNOWN_READLIKE	eligibleListingsCount	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/enable-disable-promotion	WRITE	enableDisableApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/get-category-tree	UNKNOWN_READLIKE	categoryFetchApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/get-promotion	UNKNOWN_READLIKE	fetchApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/get-promotions	UNKNOWN_READLIKE	fetchApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/get-seller-brands	UNKNOWN_READLIKE	brandsFetchApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/search-by-listing-id	UNKNOWN_READLIKE	searchByListingIdApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/search-by-sku	UNKNOWN_READLIKE	searchBySkuApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/notifications/action	UNKNOWN	updateApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/notifications/update	WRITE	updateApi	remote-coe-271.b947b95ea27b267f0117.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/fetchAllBankDetails	UNKNOWN_READLIKE		remote-835.7ee13e4db62466071a4a.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/generateOtpMobile	WRITE	checkNumberExistence	414.878c0ddff2f50b2b6b01.js
seller	GET	seller.flipkart.com	/napi/onboarding/getBranchByIFSC	READ	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/taskDetailsFirefly	UNKNOWN_READLIKE	fetchApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/updateBookSellerBusinessDetails	WRITE		remote-835.7ee13e4db62466071a4a.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/updateSellerBankDetailsV3	WRITE		remote-835.7ee13e4db62466071a4a.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/cancel	WRITE	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/downloadBulkProofOfPickup	READ_FILE	downloadApi	33.b2ae781739dbf1ef817b.js
seller	GET	seller.flipkart.com	/napi/orders/downloadLabelsCreatedV2	WRITE	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/downloadManifestPDFV2	READ_FILE	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/download_csv_v3	READ_FILE	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/download_upcoming_report	READ_FILE	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/fetch	UNKNOWN_READLIKE	fetchApi	880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/fetchV2	UNKNOWN_READLIKE	fetchApi	880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/getGSTRates	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/getGroupedCounts	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/getHandoverCounts	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/getOrdersCountForIntransit	UNKNOWN_READLIKE	updateApi	returns.ae2b76369fee76f7e7bf.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/health_report	UNKNOWN	fetchAPI	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/histories	UNKNOWN	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/search	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/v3/rtsWithScanV2	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	GET	seller.flipkart.com	/napi/partner-master/categories	READ	GET_CATEGORIES	874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v0/ads	READ		304.fa6a0b601c260dd26c66.js
seller	GET	seller.flipkart.com	/napi/partner-master/v0/banner	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v0/feedback/factors/	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v0/feedback/ratings/	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v0/partner_categories	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v0/partners/summary	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v0/quotation/	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v0/quotes	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v0/service-orchestration/document/list	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v1/partner_categories/list	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v1/quotes/seller	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v1/quotes/unrated/seller/	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v1/quotes/{quote_id}/seller/audit	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v1/quotes/{quote_id}/seller/status	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v1/ratings	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v1/ratings/reviews	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v2/quotes/seller	READ		874.9b277a057d41c44d5607.js
seller	GET	seller.flipkart.com	/napi/partner-master/v2/quotes/seller/cta	READ		874.9b277a057d41c44d5607.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments-rest/photoView	WRITE	PHOTO_VIEW_ENDPOINT	304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments-rest/uploadSpfClaimFile	WRITE		540.2ba52339eb385139a876.js
seller	GET	seller.flipkart.com	/napi/payments/checkFyReportAvailableV2	WRITE		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments/downloadSellerStatements	WRITE		304.fa6a0b601c260dd26c66.js
seller	GET	seller.flipkart.com	/napi/payments/fetchBlockStatus	WRITE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments/fetchLastPaymentDetails	WRITE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments/fetchOutstandingPaymentDetails	WRITE		304.fa6a0b601c260dd26c66.js
seller	GET	seller.flipkart.com	/napi/payments/fetchSellerStatement	WRITE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/price-scheduling/priceRuleCreate	WRITE	kRe	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/price-scheduling/priceRuleUpdate	WRITE	NRe	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/approvalJobStatus	UNKNOWN_READLIKE	getApprovalJobStatus	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/approvePriceApproval	WRITE	approveApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/createPriceApprovalJob	WRITE	createPriceApprovalJob	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/disapproveApprovedListings	WRITE	disapproveApprovedListings	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/disapprovePriceApproval	WRITE	disapproveApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/pendingPriceApprovals	UNKNOWN	fetchApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/priceApprovalHistory	UNKNOWN	fetchApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/priceApprovalReviewCycle	UNKNOWN_READLIKE	fetchApi	pricing.f8c5106cb3b374dad91a.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/priceApprovalSetThreshold	UNKNOWN	postApprovalThresholdApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/priceApprovalThresholds	UNKNOWN	fetchApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/reviewAction	UNKNOWN_READLIKE		pricing.f8c5106cb3b374dad91a.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/updateLPOverride	WRITE	updateLPOverride	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/printing/certificate	READ		fa.b83d414be23e72fc6a93.js
seller	UNKNOWN	seller.flipkart.com	/napi/promotions/check-flo-seller	UNKNOWN		3404.a883c28f13dbef576c47.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/addItems	WRITE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/closePutlist	UNKNOWN_READLIKE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/createPutlist	WRITE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/deleteItem	WRITE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/downloadFile	READ_FILE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/downloadPutlist	READ_FILE		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/putlist/fetchPutlistItems	READ		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/putlist/getAllPutlists	READ		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/putlist/getBinCapacity	READ		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/putlist/getFileDownloadStatus	READ_FILE		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/putlist/triggerFileDownload	READ_FILE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/updateLBHW	WRITE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/validateListing	UNKNOWN_READLIKE		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/qnaStore/getDocumentsMetadata	READ_FILE		5700.460cdf57b00102e6f476.js
seller	GET	seller.flipkart.com	/napi/qnaStore/questions	READ		5700.460cdf57b00102e6f476.js
seller	GET	seller.flipkart.com	/napi/qnaStore/questionsV2	READ		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/qnaStore/submit	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/fetch-is-shopsy-fsn	UNKNOWN_READLIKE	fetchShopsyValidationURL	789.a4732b423d261ac38273.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/fetchRateCardFees	UNKNOWN_READLIKE	customURL	789.a4732b423d261ac38273.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/get-complete-category-tree	UNKNOWN_READLIKE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/getRateCardCategories	UNKNOWN_READLIKE	fetchRateCardCategoryURL	789.a4732b423d261ac38273.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/getRateCardSubCategories	UNKNOWN_READLIKE	fetchRateCardSubCategoryURL	789.a4732b423d261ac38273.js
seller	UNKNOWN	seller.flipkart.com	/napi/recall/downloadFile	READ_FILE		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/recall/getDownloadListingStatus	READ_FILE		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/recall/triggerListingsDownload	READ_FILE		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/regulation/approvalRequest	READ	fetchApi	5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/regulation/approvalStatus	UNKNOWN_READLIKE		5700.460cdf57b00102e6f476.js
seller	GET	seller.flipkart.com	/napi/regulation/approvalStatusWithProcessId	READ	fetchApi	5700.460cdf57b00102e6f476.js
seller	GET	seller.flipkart.com	/napi/regulation/auditDetails	READ		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/requestForCallBack	UNKNOWN	updateApi	966.fec518d64c26baa001d8.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/cancelReturn	WRITE	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/downloadBulkProofOfPickup	READ_FILE		887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/downloadExportReport	EXPORT		887.8eeb808f4df68a93157c.js
seller	GET	seller.flipkart.com	/napi/returns/fetchExportStatus	EXPORT		887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/fetchReturnsTotalCount	UNKNOWN_READLIKE	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/fetchReturnsV2	UNKNOWN_READLIKE		887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/getSPFProductIssueType	UNKNOWN_READLIKE	url	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/getSPFProductType	UNKNOWN_READLIKE	url	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/primaryReturnsCount	UNKNOWN_READLIKE	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/replenish	UNKNOWN	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/requested	UNKNOWN		887.8eeb808f4df68a93157c.js
seller	GET	seller.flipkart.com	/napi/returns/requestedStateCounts	READ	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/searchReturnsV2	UNKNOWN_READLIKE	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/techVisitNotes	UNKNOWN	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/techVisitNotesImages	UNKNOWN	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/triggerExport	EXPORT	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/bookmarkQuestion	WRITE		sellerQnA.d71ecf8d613ae6e86754.js
seller	GET	seller.flipkart.com	/napi/riddler/fetchAssignedFsnsForSeller	WRITE		sellerQnA.d71ecf8d613ae6e86754.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/fetchAssignedQuestionsCount	WRITE	fetchApi	90.4722bfd3fec2521faf2e.js
seller	GET	seller.flipkart.com	/napi/riddler/fetchAssignedQuestionsForProduct	WRITE		sellerQnA.d71ecf8d613ae6e86754.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/fetchSellerQnACount	UNKNOWN_READLIKE	fetchApi	4661.5e0bbb2d2c278a0090b6.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/markQuestionAsNotInterested	UNKNOWN		sellerQnA.d71ecf8d613ae6e86754.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/notifyAnswerEvent	UNKNOWN		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/scf/uploadImage	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship-returns/return-acknowledge	WRITE	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship-returns/return-cancel	WRITE	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship-returns/return-pickup	UNKNOWN	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship-returns/stateCounts	UNKNOWN_READLIKE	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/dispatchOrders	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/downloadInvoice	READ_FILE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/download_csv_v3	READ_FILE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/fetch	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/fetchStateCounts	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/fetchStateCountsV2	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/getBulkDispatchActionResult	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	GET	seller.flipkart.com	/napi/selfship/getDispatchBulkActionProgress	READ	fetchApi	33.b2ae781739dbf1ef817b.js
seller	GET	seller.flipkart.com	/napi/selfship/getDropshipVendors	READ	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/markDelivered	UNKNOWN	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/markServiced	UNKNOWN	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/orders	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/qrCode	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/search	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/serviceHistories	UNKNOWN	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/setDispatchDownloadFlag	READ_FILE	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/shipmentHistories	UNKNOWN	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/updateShipment	WRITE	updateApi	33.b2ae781739dbf1ef817b.js
seller	POST	seller.flipkart.com	/napi/selfship/uploadBulkDispatchFile	WRITE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship_returns/update_tech_visit	WRITE		887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-capability/fetch-capability	UNKNOWN_READLIKE	fetchApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/bestseller-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/bookmark-product-opportunity	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/bookmarks-product-opportunities-v2	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/dismiss-product-opportunity	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	GET	seller.flipkart.com	/napi/seller-insightsV2/downloadReport/	EXPORT		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/get-approval-status	UNKNOWN_READLIKE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/get-seller-profile	UNKNOWN_READLIKE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/msku-attribute-listings-view	UNKNOWN_READLIKE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/msku-recommendations	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/oos-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/product-opportunities-filter-values	UNKNOWN_READLIKE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/product-opportunities-impact	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/report/checkReports	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/report/generateReport	EXPORT		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/shopsy-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/supervalue-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/trending-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/trending_design_recommendations_v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/unbookmark-product-opportunity	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/update-seller-intent-msku-opportunities	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/update-seller-profile	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/value-engg-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/delete-feed	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/download-history	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/request-error-file	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/request-file	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/requested-error-file-status	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/requested-file-status	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/search	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/upload-file	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/upload-status	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/chatMeta	UNKNOWN	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/createConversation	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/createSirIncidents	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/existingBuyer	UNKNOWN	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getActorState	UNKNOWN_READLIKE	fetchApi	9072.fb3d110856bae8b9cb01.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getBuyerList	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getChatKey	READ	fetchApi	sir.52a39b01d596c6e21fa2.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getChatMessageCount	UNKNOWN_READLIKE	fetchApi	4661.5e0bbb2d2c278a0090b6.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getChatMessages	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getConversationList	UNKNOWN_READLIKE	fetchApi	729.55673e673d46db1df59b.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getEvents	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getLatestEvents	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getListingForSeller	UNKNOWN_READLIKE	fetchApi	729.55673e673d46db1df59b.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getMetricsData	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getPageBuyerList	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/isSellerEnabled	WRITE	fetchApi	90.4722bfd3fec2521faf2e.js
