ItemCode	Warehouse	NET_AFTER_1	NET_AFTER_2	NET_AFTER_3	NET_AFTER_4	NET_AFTER_5	NET_AFTER_6
PM0000600	BH-VG	32264	0	0	0	0	0
PM0000601	BH-NM	-3000	-3000	-3000	0	0	0
PM0000601	BH-PP	-9298	0	0	0	0	0
PM0000601	BH-VG	9298	0	0	0	0	0
PM0000601	GP-NM	-81200	-81200	-81200	0	0	0
PM0000602	BH-NM	-9550	-9550	-9550	0	0	0
PM0000602	BH-PP	-16416	0	0	0	0	0
PM0000602	BH-VG	16416	0	0	0	0	0
PM0000602	GP-NM	-12800	-12800	-12800	0	0	0
PM0000603	BH-PP	-317	0	0	0	0	0
PM0000603	BH-VG	317	0	0	0	0	0
PM0000604	BH-NM	0	0	0	0	0	0
PM0000604	BH-PM	-82850	-82850	-82850	0	0	0
PM0000604	BH-PP	-79984	942	942	942	942	0
PM0000604	BH-VG	80926	0	0	0	0	0
PM0000604	GP-NM	-55600	-55600	-55600	0	0	0
PM0000605	GP-NM	-11000	-11000	-11000	0	0	0
PM0000606	BH-FG	0	0	0	0	0	0
PM0000606	BH-PM	-8	-8	-8	0	0	0
PM0000606	BH-PP	-45853	497	485	-4112	497	497
PM0000606	BH-VG	46350	0	0	0	0	0
PM0000606	BH-WST	17	17	17	17	-497	-497
PM0000607	GP-NM	-36300	-36300	-36300	0	0	0
PM0000608	GP-NM	-80520	-80520	-80520	0	0	0
PM0000609	BH-PP	-600	0	0	0	0	0
PM0000609	BH-VG	600	0	0	0	0	0
PM0000609	GP-NM	-4000	-4000	-4000	0	0	0
PM0000610	GP-NM	-50200	-50200	-50200	0	0	0
PM0000611	GP-NM	-30100	-30100	-30100	0	0	0
PM0000612	BH-PP	-6200	0	0	0	0	0
PM0000612	BH-VG	6200	0	0	0	0	0
PM0000612	GP-NM	-13700	-13700	-13700	0	0	0
PM0000613	BH-PP	-5398	0	0	0	0	0
PM0000613	BH-VG	5398	0	0	0	0	0
PM0000614	BH-NM	-4500	-4500	-4500	0	0	0
PM0000614	BH-PP	-3394	0	0	0	0	0
PM0000614	BH-VG	3394	0	0	0	0	0
PM0000614	GP-NM	0	0	0	0	0	0
PM0000615	BH-NM	-12150	-12150	-12150	0	0	0
PM0000615	BH-PP	-6154	0	0	0	0	0
PM0000615	BH-VG	6154	0	0	0	0	0
PM0000615	GP-NM	0	0	0	0	0	0
PM0000616	BH-PP	-1300	0	0	0	0	0
PM0000616	BH-VG	1300	0	0	0	0	0
PM0000616	GP-NM	-1700	-1700	-1700	0	0	0
PM0000617	GP-NM	-15000	-15000	-15000	0	0	0
PM0000622	BH-PP	-19150	0	0	0	0	0
PM0000622	BH-VG	19150	0	0	0	0	0
PM0000623	BH-PP	-178.64	0	0	0	0	0
PM0000623	BH-VG	178.64	0	0	0	0	0
PM0000623	GP-NM	-68336	-68336	-68336	0	0	0
PM0000624	BH-PP	-166	0	0	0	0	0
PM0000624	BH-VG	166	0	0	0	0	0
PM0000625	BH-PP	-0.5	0	0	0	0	0
PM0000625	BH-VG	0.5	0	0	0	0	0
PM0000627	BH-PP	-2	0	0	0	0	0
PM0000627	BH-VG	2	0	0	0	0	0
PM0000628	BH-FG	0	0	0	0	0	0
PM0000628	BH-PM	-8976	-8837	-8	-8	-8	0
PM0000628	BH-PP	-5399	1660	1660	1660	1660	0
PM0000628	BH-VG	7198	0	0	0	0	0
PM0000628	BH-WST	1269	1269	0	0	0	0
PM0000629	BH-PP	-73631	0	0	0	0	0
PM0000629	BH-VG	73631	0	0	0	0	0
PM0000630	BH-PP	-635.67	0	0	0	0	0
PM0000630	BH-VG	635.67	0	0	0	0	0
PM0000631	BH-PP	-24924	942	942	942	942	0
PM0000631	BH-VG	25866	0	0	0	0	0
PM0000632	BH-PP	-78865	0	0	0	0	0
PM0000632	BH-VG	78865	0	0	0	0	0
PM0000633	BH-PP	-7189	0	0	0	0	0
PM0000633	BH-VG	7189	0	0	0	0	0
PM0000633	GP-NM	-96800	-96800	-96800	0	0	0
PM0000634	BH-PP	-3971	0	0	0	0	0
PM0000634	BH-VG	3971	0	0	0	0	0
PM0000634	GP-NM	-78000	-78000	-78000	0	0	0
PM0000635	BH-PP	-3455	0	0	0	0	0
PM0000635	BH-VG	3455	0	0	0	0	0
PM0000635	GP-NM	-65500	-65500	-65500	0	0	0
PM0000636	BH-NM	-29400	-29400	-29400	0	0	0
PM0000636	BH-PP	-52	0	0	0	0	0
PM0000636	BH-VG	52	0	0	0	0	0
PM0000636	GP-NM	0	0	0	0	0	0
PM0000637	GP-NM	-17240	-17240	-17240	0	0	0
PM0000638	BH-NM	-24200	-24200	-24200	0	0	0
PM0000638	BH-PP	-9046	0	0	0	0	0
PM0000638	BH-VG	9046	0	0	0	0	0
PM0000638	GP-NM	0	0	0	0	0	0
PM0000639	GP-NM	-21138	-21138	-21138	0	0	0
PM0000640	BH-PM	0	0	0	0	0	0
PM0000640	BH-PP	-6300	0	0	0	0	0
PM0000640	BH-VG	13400	0	0	0	0	0
PM0000640	GP-NM	-7500	0	0	0	0	0
PM0000641	BH-FG	0	0	0	0	0	0
PM0000641	BH-NM	-72450	-72450	-72450	-72450	-72450	0
PM0000641	BH-PM	-894000	-2922000	-1320000	-1200000	-594000	0
PM0000641	BH-PP	-148383.64	13252	-58139	-84835	-105883	-164234
PM0000641	BH-VG	197104.64	0	0	0	0	0
PM0000641	BH-WST	123767	118112	98087	28923	12423	2855
PM0000641	GP-NM	72450	72450	72450	72450	72450	0
PM0000642	BH-PM	-21600	-14400	0	0	0	0
PM0000642	BH-PP	-193339	-5382	-5507	-5507	-3623	-1142
PM0000642	BH-VG	195157	0	0	0	0	0
PM0000642	BH-WST	19	19	0	0	0	0
PM0000643	BH-PM	-13728	-912	11568	11568	0	0
PM0000643	BH-PP	-104090	-19087	-17075	-17075	-3623	-1142
PM0000643	BH-VG	97819	0	0	0	0	0
PM0000643	BH-WST	236	236	0	0	0	0
PM0000646	BH-PP	-755	0	0	0	0	0
PM0000646	BH-VG	755	0	0	0	0	0
PM0000647	BH-FG	0	0	0	0	0	0
PM0000647	BH-NM	0	0	-387	0	0	0
PM0000647	BH-PM	0	0	0	0	0	0
PM0000647	GP-NM	-387	-387	0	0	0	0
PM0000648	BH-PP	-276	0	0	0	0	0
PM0000648	BH-VG	276	0	0	0	0	0
PM0000652	BH-PP	-59567	0	0	0	0	0
PM0000652	BH-VG	59567	0	0	0	0	0
PM0000654	BH-FG	0	0	0	0	0	0
PM0000654	BH-PP	-793	1008	1008	1008	1008	0
PM0000654	BH-VG	1601	0	0	0	0	0
PM0000656	BH-PP	-6800	0	0	0	0	0
PM0000656	BH-VG	6800	0	0	0	0	0
PM0000657	BH-PP	-5600	0	0	0	0	0
PM0000657	BH-VG	5600	0	0	0	0	0
PM0000658	BH-PP	-21350	0	0	0	0	0
PM0000658	BH-VG	21350	0	0	0	0	0
PM0000659	BH-FG	0	0	0	0	0	0
PM0000659	BH-PM	1694716	-254112	-248224	534192	-472864	0
PM0000659	BH-PP	-30744	62081	-52574	170467	-90604	-169262
PM0000659	BH-VG	126830	0	0	0	0	0
PM0000659	BH-WST	291094	283419	162986	43405	21444	11550
PM0000659	GP-PM	-4300	0	0	0	0	0
PM0000660	BH-FG	0	0	0	0	0	0
PM0000660	BH-PF	-180	0	0	0	0	0
PM0000660	BH-PM	-1423	-1423	-5	-5	-5	0
PM0000660	BH-PP	-9513.65	73.22	-156.79	-156.79	0.16	-95.17
PM0000660	BH-VG	9766.87	0	0	0	0	0
PM0000660	GP-PM	-202	-202	-202	-202	-202	0
PM0000661	BH-PP	-1	0	0	0	0	0
PM0000661	BH-VG	1	0	0	0	0	0
PM0000662	BH-PP	-2000	0	0	0	0	0
PM0000662	BH-VG	2000	0	0	0	0	0
PM0000663	BH-PM	340000	-60000	40000	160000	220000	0
PM0000663	BH-PP	-36020.78	162087.14	97808.07	43637.61	28517.84	-1797.06
PM0000663	BH-VG	262972.12	0	0	0	0	0
PM0000663	BH-WST	3280.19	3014.44	2441.75	890.57	568.5	55.69
PM0000664	BH-FG	0	0	0	0	0	0
PM0000664	BH-NM	-27350	-27350	-27350	295405	119845	39245
PM0000664	BH-PM	-87245	-3723645	-886545	-417500	-433170	-928190
PM0000664	BH-PP	-625910.01	1619436.24	1331157.84	1309969.64	1147068.56	674982.12
PM0000664	BH-VG	2452969.53	0	0	0	0	0
PM0000664	BH-WST	236093.52	226672	186916	94871	58000	18400
PM0000665	BH-PM	-1723640	-1723640	-1723640	-1723640	-1723640	0
PM0000665	BH-PP	3401.32	4362.78	4362.78	4362.78	4362.78	0
PM0000665	BH-VG	961.46	0	0	0	0	0
PM0000665	BH-WST	14.8	14.8	0	0	0	0
PM0000666	BH-PF	-0.5	0	0	0	0	0
PM0000666	BH-PM	-25411.5	0	0	0	0	0
PM0000666	BH-PP	21755.35	20296.53	20296.53	20296.53	20296.53	0
PM0000666	BH-VG	0	0	0	0	0	0
PM0000666	BH-WST	360.78	0	0	0	0	0
PM0000667	BH-PP	-171953.07	383.04	383.04	383.04	383.04	0
PM0000667	BH-VG	172336.11	0	0	0	0	0
PM0000668	BH-NM	-15195.55	0	0	0	0	0
PM0000668	BH-PM	199445	0	0	0	0	0
PM0000668	BH-PP	554.01	-1625.53	-1625.53	-1625.53	-2.65	-2.65
PM0000668	BH-VG	0.01	0	0	0	0	0
PM0000668	BH-WST	-1646	-2105	-2105	-2105	-2105	-2105
PM0000669	BH-FG	0	0	0	0	0	0
PM0000669	BH-NM	-574335	-574335	-574335	-494685	-494685	0
PM0000669	BH-PM	-792500	-1969100	-1329000	-1485100	-1555100	-359285
PM0000669	BH-PP	327038.01	951144.91	740336.19	1031559.18	670993.08	359285
PM0000669	BH-VG	590060.26	0	0	0	0	0
PM0000669	BH-WST	294762.85	287412.85	287412.85	127505	83300	0
PM0000670	BH-PM	0	0	0	0	0	0
PM0000670	BH-PP	-1098.25	0	0	0	0	0
PM0000670	BH-VG	1113.25	0	0	0	0	0
PM0000670	GP-PM	-15	0	0	0	0	0
PM0000671	BH-PP	-76852	0	0	0	0	0
PM0000671	BH-VG	76852	0	0	0	0	0
PM0000672	BH-PP	-29369	0	0	0	0	-422
PM0000672	BH-VG	29369	0	0	0	0	0
PM0000673	BH-PP	-32529	0	0	0	0	-422
PM0000673	BH-VG	32529	0	0	0	0	0
PM0000674	BH-PP	-32729	0	0	0	0	-422
PM0000674	BH-VG	32729	0	0	0	0	0
PM0000675	BH-FG	0	-100	-100	0	0	0
PM0000675	BH-PP	-250	0	0	0	0	0
PM0000675	BH-VG	150	0	0	0	0	0
PM0000676	BH-FG	0	0	0	0	0	0
PM0000676	BH-NM	-5000	-16880	0	0	0	0
PM0000676	BH-PM	-9264	193230	387074	279974	-49526	0
PM0000676	BH-PP	-226324	28734	18545	-84355	14266	-5475
PM0000676	BH-VG	281624	0	0	0	0	0
PM0000676	BH-WST	-863	-1307	-3314	-3314	4969	0
PM0000676	GP-PM	-129480	0	0	0	0	0
PM0000677	BH-PM	-50400	-50400	-39200	-11200	-11200	0
PM0000677	BH-PP	-37605	23515	19950	12860	12860	0
PM0000677	BH-VG	61045	0	0	0	0	0
PM0000677	BH-WST	225	225	150	0	0	0
PM0000678	BH-NM	-264	-264	-264	-264	-264	0
PM0000678	BH-PM	-8400	-8400	0	0	0	0
PM0000678	BH-PP	-4399	865	-935	-935	-935	0
PM0000678	BH-VG	5264	0	0	0	0	0
PM0000679	BH-NM	-264	-264	-264	-264	-264	0
PM0000679	BH-PM	-8400	-8400	0	0	0	0
PM0000679	BH-PP	865	865	-935	-935	-935	0
PM0000680	BH-PM	-9000	-9000	0	0	0	0
PM0000680	BH-PP	1137	1201	-1199	-1199	-1199	0
PM0000680	BH-VG	64	0	0	0	0	0
PM0000681	BH-PM	-8500	0	0	0	0	0
PM0000681	BH-PP	-369	-7896	0	0	0	0
PM0000681	BH-VG	973	0	0	0	0	0
PM0000681	BH-WST	480	480	0	0	0	0
PM0000682	BH-PM	-9000	0	0	0	0	0
PM0000682	BH-PP	-20304	-7431	0	0	0	0
PM0000682	BH-VG	21873	0	0	0	0	0
PM0000682	BH-WST	15	15	0	0	0	0
PM0000683	BH-PM	-9300	0	0	0	0	0
PM0000683	BH-PP	-20039	-9066	0	0	0	0
PM0000683	BH-VG	20273	0	0	0	0	0
PM0000683	BH-WST	1650	1650	0	0	0	0
PM0000684	BH-PP	-3902	1837	1837	1837	1837	0
PM0000684	BH-VG	5739	0	0	0	0	0
PM0000685	BH-PP	-20302	1837	1837	1837	1837	0
PM0000685	BH-VG	22139	0	0	0	0	0
PM0000686	BH-PP	1223	1837	1837	1837	1837	0
PM0000686	BH-VG	614	0	0	0	0	0
PM0000687	BH-FG	0	0	0	0	0	0
PM0000687	BH-PM	-8	-8	-8	0	0	0
PM0000687	BH-PP	-16471	497	485	-4112	497	497
PM0000687	BH-VG	16968	0	0	0	0	0
PM0000687	BH-WST	17	17	17	17	-497	-497
PM0000688	BH-FG	0	0	0	0	0	0
PM0000688	BH-PM	-4850	-4850	-4850	-4850	-2346	0
PM0000688	BH-PP	-10263	766	766	765	318	0
PM0000688	BH-VG	11155	0	0	0	0	0
PM0000689	BH-PP	-2831	50	50	50	48	0
PM0000689	BH-VG	2881	0	0	0	0	0
PM0000690	BH-PM	-5091	-5091	-5091	-5091	-2000	0
PM0000690	BH-PP	-3181	872	872	871	-76	0
PM0000690	BH-VG	4179	0	0	0	0	0
PM0000691	BH-PP	-6746	1921	1921	1921	1921	-143
PM0000691	BH-VG	8667	0	0	0	0	0
PM0000692	BH-PP	1921	1921	1921	1921	1921	-143
PM0000693	BH-PP	-22112	1921	1921	1921	1921	-143
PM0000693	BH-VG	24033	0	0	0	0	0
PM0000694	BH-PM	-324	-324	-324	-324	0	0
PM0000694	BH-PP	-11011	3	3	3	3	-207
PM0000694	BH-VG	11014	0	0	0	0	0
PM0000695	BH-PM	-324	-324	-324	-324	0	0
PM0000695	BH-PP	-49491	3	3	3	3	-207
PM0000695	BH-VG	49494	0	0	0	0	0
PM0000696	BH-PM	-324	-324	-324	-324	0	0
PM0000696	BH-PP	-15155	3	3	3	3	-207
PM0000696	BH-VG	15158	0	0	0	0	0
PM0000697	BH-PP	-1296	0	0	0	0	0
PM0000697	BH-VG	1296	0	0	0	0	0
PM0000698	BH-PP	-5996	0	0	0	0	0
PM0000698	BH-VG	5996	0	0	0	0	0
PM0000699	BH-PP	0	0	0	0	0	0
PM0000700	BH-PM	-334	-334	-334	-334	0	0
PM0000700	BH-PP	-10618	0	0	0	-334	-370
PM0000700	BH-VG	10618	0	0	0	0	0
PM0000701	BH-PM	-334	-334	-334	-334	0	0
PM0000701	BH-PP	-26118	0	0	0	-334	-370
PM0000701	BH-VG	26118	0	0	0	0	0
PM0000702	BH-PM	-334	-334	-334	-334	0	0
PM0000702	BH-PP	-53788	0	0	0	-334	-370
PM0000702	BH-VG	53788	0	0	0	0	0
PM0000703	BH-PP	-103.91	0	0	0	0	0
PM0000703	BH-VG	103.91	0	0	0	0	0
PM0000703	GP-PM	70	0	0	0	0	0
PM0000704	BH-PP	-102.36	0	0	0	0	0
PM0000704	BH-VG	102.36	0	0	0	0	0
PM0000705	BH-PM	-273626	115424	-220576	-535608	-806976	0
PM0000705	BH-PP	-226847	59200	13480	72151	64891	0
PM0000705	BH-VG	257226	0	0	0	0	0
PM0000705	BH-WST	125263	117984	117984	41225	32765	0
PM0000705	GP-PM	-40320	0	0	0	0	0
PM0000707	BH-NM	785133	785133	785133	785133	362640	122000
PM0000707	BH-PM	-5017393	-3368293	-1988893	-28193	2096600	0
PM0000707	BH-PP	3504.27	3505.18	-573087.62	-838120.33	-734400.6	-122270.63
PM0000707	BH-VG	484808.37	0	0	0	0	0
PM0000707	BH-WST	72999.98	65428	45152	44802	13440	-21310
PM0000708	BH-PP	-22707	0	0	0	0	0
PM0000708	BH-VG	22707	0	0	0	0	0
PM0000709	BH-PP	-31207	0	0	0	0	0
PM0000709	BH-VG	31207	0	0	0	0	0
PM0000710	BH-PP	-25207	0	0	0	0	0
PM0000710	BH-VG	25207	0	0	0	0	0
PM0000711	BH-PP	-132719.52	0	0	0	0	0
PM0000711	BH-VG	132719.52	0	0	0	0	0
PM0000712	BH-FR	-2.5	-2.5	-2.5	-2.5	-2.5	0
PM0000712	BH-PP	2.43	2.5	2.5	2.5	2.5	0
PM0000712	BH-VG	0.07	0	0	0	0	0
PM0000713	BH-PM	-21150	-21150	-16800	-2800	-2800	0
PM0000713	BH-PP	5322.95	7028.77	7028.77	3638.8	3638.8	0
PM0000713	BH-VG	1667.92	0	0	0	0	0
PM0000713	BH-WST	649.93	649.93	120	0	0	0
PM0000714	BH-PM	-100	0	0	0	0	0
PM0000714	BH-PP	-723.42	0	0	0	0	0
PM0000714	BH-VG	823.42	0	0	0	0	0
PM0000715	BH-PM	-212	-200	-200	-200	-200	0
PM0000715	BH-PP	-139.67	150.33	150.33	-71.25	25	0
PM0000715	BH-VG	377	0	0	0	0	0
PM0000716	BH-PP	-8700	0	0	0	0	0
PM0000716	BH-VG	8700	0	0	0	0	0
PM0000717	BH-PP	-7800	0	0	0	0	0
PM0000717	BH-VG	7800	0	0	0	0	0
PM0000718	BH-PP	-5600	0	0	0	0	0
PM0000718	BH-VG	5600	0	0	0	0	0
PM0000719	BH-PP	-16253	497	485	-4112	497	497
PM0000719	BH-VG	16750	0	0	0	0	0
PM0000719	BH-WST	17	17	17	17	-497	-497
PM0000720	BH-PM	-260	-260	-260	-260	0	0
PM0000720	BH-PP	-7655	1203	1203	1203	943	0
PM0000720	BH-VG	8858	0	0	0	0	0
PM0000721	BH-PM	-255	-255	-255	-255	0	0
PM0000721	BH-PP	-7905	1198	1198	1198	943	0
PM0000721	BH-VG	9103	0	0	0	0	0
PM0000722	BH-PM	-255	-255	-255	-255	0	0
PM0000722	BH-PP	-7960	1198	1198	1198	943	0
PM0000722	BH-VG	9158	0	0	0	0	0
PM0000723	BH-PM	-339	-339	0	0	0	0
PM0000723	BH-PP	-360.78	28.5	-110.5	-227.5	0	0
PM0000723	BH-VG	389.28	0	0	0	0	0
PM0000723	GP-PM	-2229	-2229	-2229	-2229	-2229	0
PM0000724	BH-PM	-16400	-14800	-10000	-5200	-3200	0
PM0000724	BH-PP	-53073	14548	9748	4948	2948	0
PM0000724	BH-VG	69221	0	0	0	0	0
PM0000725	BH-PM	-22750	-15950	-10350	-5550	-3150	0
PM0000725	BH-PP	-252559.6	14066.17	9568.38	4546.79	2462.71	-76.13
PM0000725	BH-VG	271045.77	0	0	0	0	0
PM0000725	BH-WST	96	96	0	0	0	0
PM0000729	BH-PP	-5308.5	0	0	0	0	0
PM0000729	BH-VG	5308.5	0	0	0	0	0
PM0000730	BH-NM	-110883	-110883	-110883	-110883	-110883	0
PM0000730	BH-PM	-25749.7	-17950	-17950	-6550	0	0
PM0000730	BH-PP	6684.92	6685.76	6685.76	2412.8	-4137.2	-1244.16
PM0000730	BH-VG	109.32	0	0	0	0	0
PM0000730	GP-NM	113873	113873	113873	113873	113873	0
PM0000733	BH-PM	-11100	-11100	0	0	0	0
PM0000733	BH-PP	6981	6981	-3879	-3879	-2319	0
PM0000734	BH-PM	-8000	-8000	0	0	0	0
PM0000734	BH-PP	-1704	3881	-3879	-3879	-2319	0
PM0000734	BH-VG	5585	0	0	0	0	0
PM0000735	BH-PM	-7500	-7500	0	0	0	0
PM0000735	BH-PP	-1704	3381	-3879	-3879	-2319	0
PM0000735	BH-VG	5085	0	0	0	0	0
PM0000738	BH-NM	51272.2	51272.2	51272.2	51272.2	51272.2	0
PM0000738	BH-PM	-160360	-156637.2	-156637.2	-156637.2	-154672.2	0
PM0000738	BH-PP	591.08	3891.08	3891.08	3891.08	2090.56	0
PM0000738	BH-VG	2434	0	0	0	0	0
PM0000738	GP-NM	100000	100000	100000	100000	100000	0
PM0000739	BH-PM	-495360	0	0	0	0	0
PM0000739	BH-PP	91726	95855	95855	95855	95855	0
PM0000739	BH-VG	60291	0	0	0	0	0
PM0000739	BH-WST	4150	0	0	0	0	0
PM0000742	BH-PP	-14	0	0	0	0	0
PM0000742	BH-VG	14	0	0	0	0	0
PM0000743	BH-PP	-6350	0	0	0	0	0
PM0000743	BH-VG	6350	0	0	0	0	0
PM0000744	BH-PM	-36120	-36120	-36120	16800	0	0
PM0000744	BH-PP	-15195	15360	15360	-16800	0	0
PM0000744	BH-VG	30480	0	0	0	0	0
PM0000745	BH-FG	0	0	0	0	0	0
PM0000745	BH-PM	-410	-10	-10	-10	0	0
PM0000745	BH-PP	-360	0	0	0	0	0
PM0000745	BH-VG	360	0	0	0	0	0
PM0000746	BH-FG	0	0	0	0	0	0
PM0000746	BH-PM	-420	-20	-20	-20	0	0
PM0000746	BH-PP	-400	0	0	0	0	0
PM0000746	BH-VG	400	0	0	0	0	0
PM0000747	BH-PP	-20.06	0	0	0	0	0
PM0000747	BH-VG	20.06	0	0	0	0	0
PM0000748	BH-PP	-9204	0	0	0	0	0
PM0000748	BH-VG	9204	0	0	0	0	0
PM0000749	BH-PP	-9056	0	0	0	0	0
PM0000749	BH-VG	9056	0	0	0	0	0
PM0000750	BH-PP	-9070	0	0	0	0	0
PM0000750	BH-VG	9070	0	0	0	0	0
PM0000752	BH-PP	-9264	0	0	0	0	0
PM0000752	BH-VG	9264	0	0	0	0	0
PM0000753	BH-PP	-6600	0	0	0	0	0
PM0000753	BH-VG	6600	0	0	0	0	0
PM0000754	BH-PP	-9560	0	0	0	0	0
PM0000754	BH-VG	9560	0	0	0	0	0
PM0000755	BH-PP	-3400	0	0	0	0	0
PM0000755	BH-VG	3400	0	0	0	0	0
PM0000757	BH-FG	0	0	0	0	0	0
PM0000757	BH-PM	-10	-10	-10	-10	0	0
PM0000758	BH-PP	-2400	0	0	0	0	0
PM0000758	BH-VG	2400	0	0	0	0	0
PM0000759	BH-PP	-2400	0	0	0	0	0
PM0000759	BH-VG	2400	0	0	0	0	0
PM0000760	BH-PP	-400	0	0	0	0	0
PM0000760	BH-VG	400	0	0	0	0	0
PM0000761	BH-PP	-400	0	0	0	0	0
PM0000761	BH-VG	400	0	0	0	0	0
PM0000762	BH-PP	-560	0	0	0	0	0
PM0000762	BH-VG	560	0	0	0	0	0
PM0000763	BH-PP	-400	0	0	0	0	0
PM0000763	BH-VG	400	0	0	0	0	0
PM0000764	BH-PP	-400	0	0	0	0	0
PM0000764	BH-VG	400	0	0	0	0	0
PM0000765	BH-PP	-400	0	0	0	0	0
PM0000765	BH-VG	400	0	0	0	0	0
PM0000767	BH-PP	-400	0	0	0	0	0
PM0000767	BH-VG	400	0	0	0	0	0
PM0000768	BH-PP	144	204	204	204	204	0
PM0000768	BH-VG	60	0	0	0	0	0
PM0000769	BH-PM	14921	0	0	0	0	0
PM0000769	BH-PP	204	204	204	204	204	0
PM0000770	BH-PM	10247	0	0	0	0	0
PM0000770	BH-PP	204	204	204	204	204	0
PM0000771	BH-PP	-1897	0	0	0	0	0
PM0000771	BH-VG	1897	0	0	0	0	0
PM0000772	BH-PP	-1197	0	0	0	0	0
PM0000772	BH-VG	1197	0	0	0	0	0
PM0000773	BH-PP	-1897	0	0	0	0	0
PM0000773	BH-VG	1897	0	0	0	0	0
PM0000775	BH-PM	5786	5786	5786	5786	5786	0
PM0000775	BH-PP	9.17	9.17	9.17	9.17	9	0
PM0000775	BH-VG	95	0	0	0	0	0
PM0000775	GP-PM	-2900	-350	-350	-350	-350	0
PM0000776	BH-PF	-365	0	0	0	0	0
PM0000776	BH-PM	8444	9284	9284	9001	7924	0
PM0000776	BH-PP	-379.79	844.25	844.25	-674.75	402.25	-324
PM0000776	BH-VG	2426.04	0	0	0	0	0
PM0000776	GP-PM	-3658	-3658	-3658	0	0	0
PM0000777	BH-PM	-125000	-70000	-70000	-15000	0	0
PM0000777	BH-PP	-77735	19228	19228	8772	-6228	-7776
PM0000777	BH-VG	103891	0	0	0	0	0
PM0000778	BH-FG	1	1	0	0	0	0
PM0000778	BH-PM	-98	-98	0	0	0	0
PM0000778	BH-PP	-2	0	0	0	0	0
PM0000778	BH-VG	2	0	0	0	0	0
PM0000782	BH-PP	-663.33	0	0	0	0	0
PM0000782	BH-VG	663.33	0	0	0	0	0
PM0000783	BH-PM	-126631	-126631	-6831	23169	23169	0
PM0000783	BH-PP	-10188.34	0.42	-8163.02	-27826.39	-23169.43	-0.43
PM0000783	BH-VG	10188.77	0	0	0	0	0
PM0000783	BH-WST	2500.42	2500.42	417	-278	-278	-278
PM0000784	BH-PM	-66200	-66200	8500	8500	0	0
PM0000784	BH-PP	-26858.88	1116.32	-12465.28	-8701.6	0	0
PM0000784	BH-VG	27975.2	0	0	0	0	0
PM0000784	BH-WST	2292	2292	2292	0	0	0
PM0000785	BH-PM	-411	-411	0	0	0	0
PM0000785	BH-PP	-820.66	11.22	-399.78	-399.78	10.66	0
PM0000785	BH-VG	831.88	0	0	0	0	0
PM0000787	BH-PM	-1134000	-1134000	-60000	0	0	0
PM0000787	BH-PP	-34958	83722	-55844	-33668	-1784	-1808
PM0000787	BH-VG	118680	0	0	0	0	0
PM0000787	BH-WST	19082	19082	14312	0	0	0
PM0000789	BH-PP	93.4	94.2	94.2	94.2	94.2	0
PM0000789	BH-VG	0.8	0	0	0	0	0
PM0000790	BH-PP	957	1119	0	0	0	0
PM0000790	BH-VG	162	0	0	0	0	0
PM0000791	BH-PM	-504	-504	-504	-504	-504	0
PM0000791	BH-PP	-1393	0	0	0	0	0
PM0000791	BH-VG	1393	0	0	0	0	0
PM0000792	BH-PM	1179870	222690	431690	712790	180700	0
PM0000792	BH-PP	68497.76	73635.32	51585.16	46533.84	58835.36	-22606.56
PM0000792	BH-VG	9703.32	0	0	0	0	0
PM0000792	BH-WST	10907	10907	7645	2946	1980	780
PM0000793	BH-PM	610250	720650	57350	377150	57750	0
PM0000793	BH-PP	-14394.23	802.19	802.19	-22974.99	-32523.12	775
PM0000793	BH-VG	7550.91	0	0	0	0	0
PM0000793	BH-WST	6869	6709	6709	3018	1465	-775
PM0000794	BH-PM	-78600	-25000	-254350	-237100	-138900	0
PM0000794	BH-PP	-7930.26	-37459.62	-17616.74	-34866.74	-18707.94	-251.54
PM0000794	BH-VG	5290.24	0	0	0	0	0
PM0000794	BH-WST	1383	1343	673	673	247	-783
PM0000795	BH-PM	0	0	0	0	0	0
PM0000798	BH-PM	1012	0	0	0	0	0
PM0000799	BH-FG	0	0	0	0	0	0
PM0000799	BH-INT	31	31	31	31	31	0
PM0000799	BH-JW	0	0	-31.25	-31.25	0	0
PM0000799	BH-PM	439.35	439.35	-100	-100	0	0
PM0000799	BH-PP	0	0	0	0	-31.25	0
PM0000799	DL-INT	0	0	0	0	0	0
PM0000799	DL-PS	0.25	0.25	0.25	0.25	0.25	0
PM0000800	BH-PM	-9	0	0	0	0	0
PM0000800	BH-VG	9	0	0	0	0	0
PM0000801	BH-NM	58161	0	0	0	0	0
PM0000801	BH-PM	0	0	0	0	0	0
PM0000801	BH-PP	0	0	0	0	0	0
PM0000801	BH-VG	0.6	0	0	0	0	0
PM0000802	BH-PM	2184	-816	0	0	0	0
PM0000802	BH-PP	0	0	-816	-816	0	0
PM0000802	BH-VG	3356	0	0	0	0	0
PM0000803	BH-PM	306730	0	0	0	0	0
PM0000804	BH-PM	303890	0	0	0	0	0
PM0000805	BH-PM	310960	0	0	0	0	0
PM0000806	BH-FG	84	84	0	0	0	0
PM0000806	BH-PM	161	161	105	-184	28	-276
PM0000806	BH-PP	488	488	488	488	276	276
PM0000806	BH-WST	156	156	156	0	0	0
PM0000807	BH-FG	114	114	0	0	0	0
PM0000807	BH-PM	100	100	14	-239	-59	-309
PM0000807	BH-PP	489	489	489	489	309	309
