section,module,key,company,http,live_status,as_of,metric,value,unit,verified,feeds_planner,note
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000374,JIVO_OIL,,EXACT,2026-09-01,YELLOW MUSTARD OIL 5 LTR TIN 4 PCS,33000|33000,L SAP_OFCT44|L EXIM,TRUE,YES,head=OTHER PREMIUM; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000379,JIVO_OIL,,EXACT,2026-09-01,MUSTARD KACHI GHANI 1 LTR 20 PCS ROUND BOTTLE,15000|15000,L SAP_OFCT44|L EXIM,TRUE,YES,head=COMMODITY; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000381,JIVO_OIL,,DIFFERS,2026-09-01,EXTRA VIRGIN OLIVE OIL 10ML,30|300,L SAP_OFCT44|L EXIM,TRUE,YES,head=PREMIUM; diff=-270 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000407,JIVO_OIL,,EXACT,2026-09-01,COLD PRESS 1 LTR 20 PCS (NIRMAL RISHI),60000|60000,L SAP_OFCT44|L EXIM,TRUE,YES,head=PREMIUM; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000419,JIVO_OIL,,EXACT,2026-09-01,COLD PRESS GROUNDNUT OIL 2 LTR 10 PCS HANDLE,20000|20000,L SAP_OFCT44|L EXIM,TRUE,YES,head=OTHER PREMIUM; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000422,JIVO_OIL,,EXACT,2026-09-01,JIVO MUSTARD KACCHI GHANI 869 GMS 20 PCS,60000|60000,L SAP_OFCT44|L EXIM,TRUE,YES,head=COMMODITY; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000429,JIVO_OIL,,EXACT,2026-09-01,MUSTARD KACHI GHANI 1 LTR + 1 LTR COMBO 10 SET PLAIN,25000|25000,L SAP_OFCT44|L EXIM,TRUE,YES,head=COMMODITY; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000440,JIVO_OIL,,EXACT,2026-09-01,FIRST PRESSED SUNFLOWER OIL 1 LTR 20 PCS,5000|5000,L SAP_OFCT44|L EXIM,TRUE,YES,head=COMMODITY; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000441,JIVO_OIL,,EXACT,2026-09-01,COLD PRESS GROUNDNUT 200 MLS 70 PCS - BH,21000|21000,L SAP_OFCT44|L EXIM,TRUE,YES,head=OTHER PREMIUM; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000443,JIVO_OIL,,EXACT,2026-09-01,FIRST PRESSED MUSTARD OIL 1 LTR 20 PCS,5000|5000,L SAP_OFCT44|L EXIM,TRUE,YES,head=COMMODITY; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000445,JIVO_OIL,,DIFFERS,2026-09-01,RICE BRAN OIL 15 KGS,10006|10000,L SAP_OFCT44|L EXIM,TRUE,YES,head=COMMODITY; diff=+6 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000448,JIVO_OIL,,EXACT,2026-09-01,MUSTARD KACHI GHANI 500 ML 24 PCS,5000|5000,L SAP_OFCT44|L EXIM,TRUE,YES,head=COMMODITY; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000449,JIVO_OIL,,EXACT,2026-09-01,MUSTARD KACHI GHANI 200 ML 35 PCS,5000|5000,L SAP_OFCT44|L EXIM,TRUE,YES,head=COMMODITY; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000451,JIVO_OIL,,EXACT,2026-09-01,COLD PRESS SUNFLOWER OIL 200 ML 35 PCS,5000|5000,L SAP_OFCT44|L EXIM,TRUE,YES,head=COMMODITY; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000452,JIVO_OIL,,EXACT,2026-09-01,SESAME OIL 500 MLS 12 PCS,5000|5000,L SAP_OFCT44|L EXIM,TRUE,YES,head=OTHER PREMIUM; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,FG0000454,JIVO_OIL,,EXACT,2026-09-01,COLD PRESS GROUNDNUT 500 MLS 24 PCS,5000|5000,L SAP_OFCT44|L EXIM,TRUE,YES,head=OTHER PREMIUM; diff=+0 L
PLAN_COMPARE_SEP,PLANNING & PURCHASE,__TOTAL__,JIVO_OIL,,AGREE (-0.01%),2026-09-01,September plan total,4323036|4323300,L SAP_OFCT44|L EXIM,TRUE,YES,"84 codes each, zero codes on one side only, 75 of 84 match to the litre. They are ONE plan entered twice."
PLAN_COMPARE_AUG,PLANNING & PURCHASE,__TOTAL__,JIVO_OIL,,AGREE (+0.8%),2026-08-01,August plan total,4188881|4156400,L SAP_OFCT43|L EXIM,TRUE,,"96 of 99 codes shared, 56 match exactly. Only real drift: FG0000030 +470,000 L vs FG0000379 -350,000 L - the same mustard 1L litres moved between bottle shapes. Version drift of one workbook, not two plans."
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,RM0000003,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",MUSTARD LOOSE OIL,600097,LTR,TRUE,YES,"group=RAW MATERIAL; reqd=849,685; onhand=249,212; po_live=375.93; po_stale=0.44; po_count=6; vendor=M/S ARORA AGRI BUSINESS VENTURES; lead_avg=22.4; lead_max=98.0; lead_lines=161; price=135.0205. UNIT BUG: app counts open PO as 376.37 (SAP OpenQty in MTS); true open = 413,597 L (OpenInvQty). Corrected short = 186,876 L, overstated by 413,221 L."
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,RM0000009,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",REFINED SUNFLOWER OIL,482362,LTR,TRUE,YES,"group=RAW MATERIAL; reqd=496,656; onhand=14,294; po_live=0.00; po_stale=0.00; po_count=0; vendor=KUTCH CHEMICAL INDUSTRIES LIMITED; lead_avg=6.6; lead_max=12.0; lead_lines=8; price=135.9391. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,RM0000011,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",GROUNDNUT LOOSE OIL,442297,LTR,TRUE,YES,"group=RAW MATERIAL; reqd=477,568; onhand=35,271; po_live=0.00; po_stale=0.00; po_count=0; vendor=DHANLAXMI EDIBLES PRIVATE LIMITED; lead_avg=11.2; lead_max=42.0; lead_lines=21; price=145.6733. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000054,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",PET BOTTLE 1 LTR 23.8 GMS ROUND,153913,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=242,541; onhand=88,628; po_live=0.00; po_stale=0.00; po_count=0; vendor=BR AGROTECH LTD; lead_avg=39.1; lead_max=124.0; lead_lines=103; price=4.2625. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000121,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",PET BOTTLE 1 LTR 52 GMS POMACE,82516,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=350,522; onhand=183,878; po_live=84,128.00; po_stale=0.00; po_count=1; vendor=BR AGROTECH LTD; lead_avg=53.8; lead_max=207.0; lead_lines=180; price=8.825. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,RM0000002,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",CANOLA COLD PRESS LOOSE OIL OLD,67734,LTR,TRUE,YES,"group=RAW MATERIAL; reqd=69,378; onhand=1,644; po_live=0.00; po_stale=0.00; po_count=0; vendor=ALBA EDIBLE OILS PTY LTD; lead_avg=4.9; lead_max=28.0; lead_lines=23; price=135.9382. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000194,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",PET BOTTLE 1 LTR 40 GMS,58018,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=256,639; onhand=135,257; po_live=60,392.00; po_stale=2,972.00; po_count=3; vendor=BR AGROTECH LTD; lead_avg=42.5; lead_max=180.0; lead_lines=113; price=7.3. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,RM0000021,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LOOSE OIL GOLD,40054,LTR,TRUE,YES,"group=RAW MATERIAL; reqd=48,276; onhand=8,222; po_live=0.00; po_stale=0.00; po_count=0; vendor=None; lead_avg=None; lead_max=None; lead_lines=None; price=135.5901. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000333,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",CAPS 250 MLS GLASS BOTTLE,22085,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=24,309; onhand=2,224; po_live=0.00; po_stale=0.00; po_count=0; vendor=M M OVERSEAS NEW; lead_avg=4.3; lead_max=8.0; lead_lines=3; price=4.125. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000727,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",CAPS 1 & 2 LTR WHITE AND RED-ORANGE WITH LOGO YMO,17051,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=24,012; onhand=6,961; po_live=0.00; po_stale=0.00; po_count=0; vendor=MAHESHWARI CAPS PVT LTD; lead_avg=21.0; lead_max=49.0; lead_lines=3; price=1.05. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000656,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",GLASS BOTTLE 250 ML,15978,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=24,309; onhand=8,331; po_live=0.00; po_stale=0.00; po_count=0; vendor=M M OVERSEAS NEW; lead_avg=4.5; lead_max=8.0; lead_lines=4; price=11.875. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000233,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 5 LTR SUNFLOWER FRONT,15284,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=54,680; onhand=39,396; po_live=0.00; po_stale=0.00; po_count=0; vendor=ROYAL PRIME LABELS; lead_avg=21.4; lead_max=82.0; lead_lines=7; price=1.05. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000232,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 5 LTR SUNFLOWER BACK,14679,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=54,680; onhand=40,001; po_live=0.00; po_stale=0.00; po_count=0; vendor=ROYAL PRIME LABELS; lead_avg=21.4; lead_max=82.0; lead_lines=7; price=1.05. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000251,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",PET BOTTLE 2 LTR 80 GMS YELLOW HANDLE,9928,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=50,280; onhand=19,740; po_live=0.00; po_stale=20,612.00; po_count=4; vendor=TPAC PACKAGING INDIA PVT LTD II; lead_avg=43.4; lead_max=151.0; lead_lines=32; price=22.28. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,RM0000054,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",SEASAME OIL,7493,LTR,TRUE,YES,"group=RAW MATERIAL; reqd=10,659; onhand=3,166; po_live=0.00; po_stale=0.00; po_count=0; vendor=TIRUPATI AGRO INDUSTRIES; lead_avg=5.2; lead_max=7.0; lead_lines=4; price=136.4598. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000230,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 1 LTR SUNFLOWER FRONT,6059,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=221,748; onhand=215,689; po_live=0.00; po_stale=0.00; po_count=0; vendor=ROYAL PRIME LABELS; lead_avg=9.6; lead_max=18.0; lead_lines=17; price=0.3. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000517,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",PET BOTTLE 1 LTR 75 GMS,4763,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=33,875; onhand=8,112; po_live=21,000.00; po_stale=0.00; po_count=1; vendor=PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q); lead_avg=37.6; lead_max=82.0; lead_lines=14; price=13.9. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000286,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 1 LTR SOYABEAN FRONT,3085,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=16,947; onhand=13,862; po_live=0.00; po_stale=0.00; po_count=0; vendor=ZENBI INTERNATIONAL PRIVATE LIMITED; lead_avg=24.0; lead_max=44.0; lead_lines=2; price=0.22. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000287,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 1 LTR SOYABEAN BACK,1969,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=16,947; onhand=14,978; po_live=0.00; po_stale=0.00; po_count=0; vendor=ZENBI INTERNATIONAL PRIVATE LIMITED; lead_avg=24.0; lead_max=44.0; lead_lines=2; price=0.22. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000900,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 200 ML CP KACHI GHANI FRONT,1720,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=26,130; onhand=24,410; po_live=0.00; po_stale=0.00; po_count=0; vendor=ROYAL PRIME LABELS; lead_avg=6.0; lead_max=6.0; lead_lines=1; price=0.22. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000901,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 200 ML CP KACHI GHANI BACK,1720,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=26,130; onhand=24,410; po_live=0.00; po_stale=0.00; po_count=0; vendor=ROYAL PRIME LABELS; lead_avg=6.0; lead_max=6.0; lead_lines=1; price=0.22. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000658,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",CARTON 250 MLS GLASS BOTTLE 4 PCS,1678,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=6,077; onhand=4,374; po_live=0.00; po_stale=25.00; po_count=1; vendor=CVS PACKAGING PRIVATE LIMITED; lead_avg=3.9; lead_max=11.0; lead_lines=8; price=6.5. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000246,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",CARTON 5 LTR 5 PCS,1221,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=1,469; onhand=248; po_live=0.00; po_stale=0.00; po_count=0; vendor=None; lead_avg=None; lead_max=None; lead_lines=None; price=32.75. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000247,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",CARTON 1 LTR 24 PCS,1012,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=2,079; onhand=1,068; po_live=0.00; po_stale=0.00; po_count=0; vendor=SSY CONTAINERS PVT LTD; lead_avg=14.5; lead_max=27.0; lead_lines=2; price=37.0. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000260,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",TIN 5 LTR SO OLIVE PRINTED,972,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=1,315; onhand=343; po_live=0.00; po_stale=0.00; po_count=0; vendor=NATIONAL TIN INDUSTRIES; lead_avg=21.5; lead_max=41.0; lead_lines=2; price=86.0. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,SF0000001,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",SOYABEAN OIL 13 KGS TIN IMP,945,PCS,TRUE,YES,"group=SEMI FINISHED GOODS; reqd=1,146; onhand=201; po_live=0.00; po_stale=0.00; po_count=0; vendor=MAA JAWALA OVERSEAS; lead_avg=22.5; lead_max=68.0; lead_lines=32; price=2066.6667. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000878,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",TIKKI BARCODE CSD KGMO 1 LTR,883,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=1,768; onhand=885; po_live=0.00; po_stale=0.00; po_count=0; vendor=MEDIA GRAPHIC PRINTS VEND; lead_avg=2.0; lead_max=3.0; lead_lines=6; price=0.35. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000838,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",CARTON 2 LTR 10 PCS HANDLE BOTTLE PLAIN,475,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=2,071; onhand=1,596; po_live=0.00; po_stale=0.00; po_count=0; vendor=KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0; lead_avg=4.0; lead_max=4.0; lead_lines=1; price=34.0. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000890,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 12 KG REFINED SOYABEAN OIL,298,PCS,TRUE,YES,group=PACKAGING MATERIAL; reqd=912; onhand=614; po_live=0.00; po_stale=0.00; po_count=0; vendor=PACKGEN INTERNATIONAL PVT LTD; lead_avg=4.3; lead_max=6.0; lead_lines=3; price=3.5. 
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000877,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",TIKKI BARCODE CSD KGMO 5 LTR,295,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=1,520; onhand=1,225; po_live=0.00; po_stale=0.00; po_count=0; vendor=MEDIA GRAPHIC PRINTS VEND; lead_avg=2.0; lead_max=3.0; lead_lines=6; price=0.35. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000722,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",CARTON 1 LTR 20 PCS PET 75 GM,91,PCS,TRUE,YES,"group=PACKAGING MATERIAL; reqd=1,694; onhand=1,602; po_live=0.00; po_stale=0.00; po_count=0; vendor=SSY CONTAINERS PVT LTD; lead_avg=9.0; lead_max=30.0; lead_lines=5; price=35.0. "
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000032,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 2 LTR COLD PRESS BACK,90,PCS,TRUE,YES,group=PACKAGING MATERIAL; reqd=100; onhand=10; po_live=0.00; po_stale=0.00; po_count=0; vendor=None; lead_avg=None; lead_max=None; lead_lines=None; price=0.35. 
BUYLIST_LIVE_TRAIL,SUPPLY CHAIN,PM0000033,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",LABEL 2 LTR COLD PRESS FRONT,90,PCS,TRUE,YES,group=PACKAGING MATERIAL; reqd=100; onhand=10; po_live=0.00; po_stale=0.00; po_count=0; vendor=None; lead_avg=None; lead_max=None; lead_lines=None; price=0.4. 
ACTION_QUEUE,SUPPLY CHAIN,PRODUCTION,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",50 action(s) still inside their lead time.,92,actions,TRUE,YES,"critical=0 value_INR=142,290,428 remit=What has to be made, and the master data that lets it be planned."
ACTION_QUEUE,SUPPLY CHAIN,PACKAGING_PROCUREMENT,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",Raise a PO for 945 PCS of SOYABEAN OIL 13 KGS TIN IMP,66,actions,TRUE,YES,"critical=27 value_INR=30,174,594 remit=Bottles, caps, labels, cartons — everything the fill goes into."
ACTION_QUEUE,SUPPLY CHAIN,RAW_PROCUREMENT,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST","Raise a PO for 600,097 LTR of MUSTARD LOOSE OIL",9,actions,TRUE,YES,"critical=5 value_INR=226,691,087 remit=Bulk oils and raw materials."
ACTION_QUEUE,SUPPLY CHAIN,INFRASTRUCTURE,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",Return the machine capacity and SKU-to-machine sheets,1,actions,TRUE,YES,critical=0 value_INR=0 remit=Storage and filling-line capacity.
ACTION_QUEUE,SUPPLY CHAIN,FINANCE,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",Release Rs 23.21 Cr for 36 purchase order(s),2,actions,TRUE,YES,"critical=1 value_INR=554,113,469 remit=Releasing the spend, and the cash tied up in a stale PO book."
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,open_orders,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",open_orders,923,orders,TRUE,YES,"open SAP sales orders across Oil+Mart, EXTERNAL scope (intercompany dropped)"
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,open_lines,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",open_lines,3216,lines,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,demand_units,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",demand_units,2501047.0,units,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,demand_value,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",demand_value,639918652.66,INR,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,units_to_produce,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",units_to_produce,1713332.7,units,TRUE,YES,net of stock and WIP
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,filling_litres,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",filling_litres,2178410.37,L,TRUE,YES,litres to fill to clear the whole open order book
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,filling_cost,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",filling_cost,4568326.17,INR,TRUE,YES,JWPL09240002 commodity Rs1.50/L + JWPL09240001 canola&olive Rs3.50/L - a REAL per-litre conversion cost the planner did not have
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,components_touched,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",components_touched,228,items,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,components_short,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",components_short,36,items,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,buy_value,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",buy_value,232071103.19,INR,TRUE,YES,"value of the buy list - see the MTS/LTR unit bug, this is OVERSTATED"
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,skus_demanded,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",skus_demanded,154,SKUs,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,skus_short,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",skus_short,81,SKUs,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,skus_without_bom,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",skus_without_bom,9,SKUs,TRUE,YES,"no BOM in SAP, nothing exploded, components missing from the buy list"
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,unplannable_skus,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",unplannable_skus,33,SKUs,TRUE,YES,could not be matched to anything the factory makes
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,unplannable_value,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",unplannable_value,34561569.13,INR,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,interco_lines,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",interco_lines,198,lines,TRUE,YES,group selling to itself - excluded in EXTERNAL scope
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,interco_value,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",interco_value,337494991.79,INR,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,overdue_po_lines,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",overdue_po_lines,742,lines,TRUE,YES,the open PO book is heavily stale
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,overdue_po_over180,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",overdue_po_over180,457,lines,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,overdue_po_value,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",overdue_po_value,322042366.107174,INR,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,overdue_po_oldest,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",overdue_po_oldest,2024-10-10,date,TRUE,YES,
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,late_lines,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",late_lines,3199,lines,TRUE,,"3,115 of 3,216 have ship date = order date, so 'late' is order age not a missed date"
LIVE_TRAIL_SUMMARY,SUPPLY CHAIN,oldest_order_days,JIVO_OIL,200,LIVE,"30 Aug 2026, 17:50 IST",oldest_order_days,402,days,TRUE,,
DAY_PLAN,SUPPLY CHAIN,tomorrow,JIVO_OIL,200,LIVE,2026-08-31,prioritised build list for the next day,72,rows,TRUE,YES - jolly/engine/day_plan.py rebuilds this,"totals={""skus"": 36, ""pieces"": 445054.0, ""litres"": 512102.22, ""value"": 338093331.1, ""blocked_skus"": 36, ""blocked_pieces"": 501480.25, ""hours"": 0}; capacity_limited=False (always False because no machine data); each row carries limited_by=MATERIAL|DEMAND and the exact blocking component"
PRE_PO_STAGE,PLANNING & PURCHASE,/maintenance/material-indents/,JIVO_OIL,200,LIVE AND IN DAILY USE - 47 indents 2026-07-21 to 2026-08-29,2026-08-29,the only true requisition->quotation->purchase pipeline in the app,47,indents,TRUE,NO,"MAINTENANCE SPARES ONLY. 183 lines, ZERO carry a SAP item code (free-text 'particulars' e.g. 'Bearing 6208 2RS'), ZERO quotations ever recorded, ZERO gate-in or store-receipt linkage. Status ladder DRAFT->PENDING_APPROVAL->APPROVED->PURCHASED exists and is used (25 APPROVED, 17 PURCHASED). Departments: production(bev) 11, production(oil) 8, Quality 6, Store 5."
PRE_PO_STAGE,ORDER PROCESSING,/order-processing/procurement/,JIVO_OIL+BEV,200,FROZEN 2026-08-11,2026-08-11T12:48,planning records only - no SAP PO is raised from here,37,requests,TRUE,NO,"status=REQUIRED on all; incoming_po=0 on all; item_name blank on all; mixes JIVO_OIL and JIVO_BEVERAGES rows. Needed_by 2026-08-10, i.e. already past."
PRE_PO_STAGE,SUPPLY CHAIN,/supply-chain/procurement/ + /order-processing/procurement/ + live-trail actions,JIVO_OIL,200,ADVISORY ONLY,2026-08-30,ANSWER: is there a pre-PO purchase request stage for packaging/oil?,NO,,TRUE,YES - this is the gap jolly can fill,"For packaging and bulk oil the factory app produces COMPUTED BUY LISTS and nothing else. Nothing in the app creates a requisition, a quotation, or a SAP purchase order for a PM/RM item. The jump from 'we are short' to 'a PO exists in SAP' is made by a buyer typing it into SAP B1."
