CARD_CODE	CARD_NAME	VENDOR_GROUP	ACCT_KIND	IS_EXCLUDED	OCRD_BALANCE	PAYABLE	VENDOR_ADVANCE	N_OPEN_BILLS	RAW_OPEN	CREDIT_APPLIED	ADJ_OPEN	UNBACKED_CREDIT	MIGRATED_OPEN	BACKDATED_DUE_OPEN	OLDEST_DUE	DAYS_OLDEST	B0_NOTDUE	B1_1_30	B2_31_60	B3_61_90	B4_91_180	B5_181_365	B6_365PLUS	ADJ_OVERDUE_60PLUS	N_UNAPPLIED_PAY	UNAPPLIED_PAY	N_OPEN_CN	OPEN_CN	CO_RAW_OPEN	CO_PAYABLE	CO_ADJ_OPEN	CO_UNBACKED_CREDIT	CO_UNAPPLIED_PAY	CO_OPEN_CN	CO_VENDOR_ADVANCE	CO_MIGRATED_OPEN	CO_BACKDATED_DUE_OPEN	CO_ADJ_OPEN_TRADE	CO_ADJ_OVERDUE_60PLUS_TRADE
ORGV000207	KAMALPREET SINGH BHATIA FACTORY ( IMPREST 3L )	STAFF VENDOR	TRADE	0	-3269	3269	0	0	0	0	0	3269	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
ORGV000212	SURJEET SINGH IMPREST JWPL2418 15K	STAFF VENDOR	TRADE	0	15000	0	15000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	15000	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
ORGV000214	AMRITPAL SINGH IMPREST JWPL2399	STAFF VENDOR	TRADE	0	-1350	1350	0	0	0	0	0	1350	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
ORGV000218	PRINCE IMPREST JWPL2466	STAFF VENDOR	TRADE	0	-1050	1050	0	0	0	0	0	1050	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
ORGV000219	PIRTHIPAL BHARDWAJ IMPREST JWPL2442	STAFF VENDOR	TRADE	0	-5295	5295	0	0	0	0	0	5295	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
ORGV000220	ASHOK GAKHAR IMPREST JWPL2499	STAFF VENDOR	TRADE	0	-1636	1636	0	0	0	0	0	1636	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
ORGV000224	SORAB IMPREST JWPL2525	STAFF VENDOR	TRADE	0	-4620	4620	0	0	0	0	0	4620	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
ORGV000242	SANJAY CHAWLA IMPREST JWPL2742	STAFF VENDOR	TRADE	0	-2700	2700	0	0	0	0	0	2700	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000014	GUPTA CEMENT STORE	CIVIL	TRADE	0	378	0	378	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000016	AMOD KUMAR TRANSPORT	TRANSPORTER	TRADE	0	40	0	40	1	3960	3960	0	0	0	0	2026-03-13	162	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000021	AMD INDUSTRIES LTD	PURCHASE	TRADE	0	0	0	0	1	2406	2406	0	0	0	0	2025-11-10	285	0	0	0	0	0	0	0	0	1	4977	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000067	HINDUSTAN REFRIGERATION STORES	PLANT & MACHINERY	TRADE	0	0	0	0	1	96170	96170	0	0	0	0	2026-05-22	92	0	0	0	0	0	0	0	0	1	96170	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000116	DOMINO PRINTECH INDIA LLP	FIXED ASSETS	TRADE	0	147467	0	147467	3	177248	177248	0	0	0	0	2025-04-28	481	0	0	0	0	0	0	0	0	6	324715	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000145	ACURO ORGANICS LTD	PURCHASE	TRADE	0	0	0	0	1	46020	46020	0	0	0	0	2026-05-01	113	0	0	0	0	0	0	0	0	1	46020	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000168	AIRPOWER SYSTEMS	PLANT & MACHINERY	TRADE	0	28627	0	28627	1	18856	18856	0	0	0	0	2026-07-30	23	0	0	0	0	0	0	0	0	2	47483	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000197	DRYTECH PROCESSES I PVT LTD	PURCHASE	TRADE	0	0	0	0	1	51534	51534	0	0	0	0	2026-04-01	143	0	0	0	0	0	0	0	0	1	51534	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000211	S S P PACKAGING INDUSTRIES PVT LTD	PLANT & MACHINERY	TRADE	0	0	0	0	1	5537	5537	0	0	0	0	2026-06-01	82	0	0	0	0	0	0	0	0	1	5537	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000221	MAHADEV TRADERS VEND	PURCHASE	TRADE	0	2982	0	2982	2	231000	231000	0	0	0	0	2026-03-12	163	0	0	0	0	0	0	0	0	1	233982	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000258	NPK INDUSTRIES AND CO ABXPG6196P	SERVICE	TRADE	0	0	0	0	1	26550	26550	0	0	0	0	2026-05-01	113	0	0	0	0	0	0	0	0	1	26550	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000315	JN ENTERPRISES	SERVICE	TRADE	0	14160	0	14160	2	342606	342606	0	0	0	0	2026-05-01	113	0	0	0	0	0	0	0	0	3	356766	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000332	S P ENTERPRISES BINPP3453Q	FIXED ASSETS	TRADE	0	0	0	0	1	19701	19701	0	0	0	0	2026-06-26	57	0	0	0	0	0	0	0	0	1	19701	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000345	PUNJAB FUSION PVT LTD	SERVICE	TRADE	0	70800	0	70800	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	70800	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000378	ANJALI GAURAV CONTRACTOR	SERVICE	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	16340	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000383	COMFONOMICS DESIGN VENTURES LLP	FIXED ASSETS	TRADE	0	19800	0	19800	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	1	129800	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000421	HARYANA WATER RESOURCES CONSERVATION REGULATION AND MANAGEMENT AUTHORITY	SERVICE	TRADE	0	0	0	0	1	828	828	0	0	0	0	2024-12-18	612	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000529	JASNEET KAUR	SERVICE	TRADE	0	0	0	0	1	2700	2700	0	0	0	0	2026-01-13	221	0	0	0	0	0	0	0	0	2	11600	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000531	SMARTSHIFT LOGISTICS SOLUTIONS PVT LTD	TRANSPORTER	TRADE	0	0	0	0	1	374	374	0	0	0	0	2026-05-25	89	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000544	PASCO MOTORS LLP	SERVICE	TRADE	0	0	0	0	2	13464	13464	0	0	0	0	2026-03-02	173	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000579	BOMBAY SRINAGAR TRANSPORT REGD	TRANSPORTER	TRADE	0	228	0	228	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000608	FREIGHT PAYABLE	TRANSPORTER	TRADE	0	0	0	0	1	1580	1580	0	0	0	0	2026-06-04	79	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000609	DAMPY MOTORS AND CRANE SERVICE ARKPD8071B	FIXED ASSETS	TRADE	0	0	0	0	1	9000	9000	0	0	0	0	2026-06-10	73	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000706	MEDIA MIND	SERVICE	TRADE	0	126553	0	126553	2	2995200	2995200	0	0	0	0	2025-11-03	292	0	0	0	0	0	0	0	0	1	274053	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000758	NATIONAL POLYPLAST INDIA PVT LTD	PURCHASE	TRADE	0	931	0	931	1	1097071	1097071	0	0	0	0	2026-07-28	25	0	0	0	0	0	0	0	0	1	1098002	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000798	SIDEL INDIA PVT LTD	PLANT & MACHINERY	TRADE	0	31964	0	31964	15	913447	913447	0	0	0	0	2025-08-29	358	0	0	0	0	0	0	0	0	9	945408	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000874	SHIVAM CHEMICALS	SERVICE	TRADE	0	0	0	0	1	22218	22218	0	0	0	0	2026-07-02	51	0	0	0	0	0	0	0	0	1	22218	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000945	BONUS PAYABLE	SERVICE	TRADE	0	66748	0	66748	1	15282	15282	0	0	0	0	2024-11-25	635	0	0	0	0	0	0	0	0	9	252894	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000963	SATGURU ENGINEERING WORKS	PURCHASE	TRADE	0	0	0	0	1	20154	20154	0	0	0	0	2026-05-01	113	0	0	0	0	0	0	0	0	1	20154	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000987	ECOCARE TECHNOLOGIES PVT LTD	PURCHASE	TRADE	0	30680	0	30680	1	9204	9204	0	0	0	0	2026-05-18	96	0	0	0	0	0	0	0	0	2	39884	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000999	SWAGAT STEELS	PURCHASE	TRADE	0	73	0	73	2	565	565	0	0	0	0	2025-04-17	492	0	0	0	0	0	0	0	0	1	638	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001010	ALOK INTERNATIONAL	SERVICE	TRADE	0	0	0	0	1	14514	14514	0	0	0	0	2026-07-08	45	0	0	0	0	0	0	0	0	1	14514	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001017	DHIREN PACKAGING SOLUTIONS LLP	PURCHASE	TRADE	0	0	0	0	1	354	354	0	0	0	0	2025-03-17	523	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001021	SHIMLA HILLS OFFERINGS PVT LTD	PURCHASE	TRADE	0	0	0	0	1	8	8	0	0	0	0	2025-02-10	558	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001037	KRISHNA POLYPLAST (INDIA) PVT. LTD.	PURCHASE	TRADE	0	1346	0	1346	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	1346	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001061	SHREE RADHE CLEARING AGENCY	PURCHASE	TRADE	0	0	0	0	1	1	1	0	0	0	0	2025-07-07	411	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001062	CHANCHAL CHEMICALS TRADING	PURCHASE	TRADE	0	8478	0	8478	2	30045	30045	0	0	0	0	2025-10-01	325	0	0	0	0	0	0	0	0	2	38523	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001083	SBP (FOOD & HYGIENE) PVT LTD	PURCHASE	TRADE	0	1	0	1	1	491699	491699	0	0	0	0	2026-07-29	24	0	0	0	0	0	0	0	0	1	491700	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001089	ECS CORPORATION	SERVICE	TRADE	0	0	0	0	2	7656	7656	0	0	0	0	2025-09-08	348	0	0	0	0	0	0	0	0	1	7479	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001090	GAGANDEEP SINGH	SERVICE	TRADE	0	100000	0	100000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	50000	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001098	JINDOO RAM AND SONS	SERVICE	TRADE	0	7670	0	7670	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001110	EXPENSE PAYABLE	SERVICE	TRADE	0	-289666.5	289666.5	0	0	0	0	0	289666.5	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001118	POLYLAM PRINTERS PRIVATE LIMITED	PURCHASE	TRADE	0	130984	0	130984	2	150451	150451	0	0	0	0	2026-03-18	157	0	0	0	0	0	0	0	0	3	281435	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001137	ECGC LTD	SERVICE	TRADE	0	500	0	500	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	500	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001155	SWASTIK INDUSTRIES INTERNATIONAL PRIVATE LIMITED	PURCHASE	TRADE	0	0	0	0	1	1298000	1298000	0	0	0	0	2026-07-10	43	0	0	0	0	0	0	0	0	1	1298000	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001159	HILDEN PACKAGING MACHINES PRIVATE LIMITED	SERVICE	TRADE	0	38221	0	38221	1	337455	337455	0	0	0	0	2026-03-06	169	0	0	0	0	0	0	0	0	1	375676	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001169	QUALITY FURNITURE HOUSE	FIXED ASSETS	TRADE	0	15222	0	15222	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	15222	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001173	SONIPAT DRIVE PRIVATE LIMITED	SERVICE	TRADE	0	0	0	0	1	16001	16001	0	0	0	0	2026-04-01	143	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001185	NILANCHAL POLY EXTRUSION PVT. LTD.	PURCHASE	TRADE	0	407100	0	407100	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	407100	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001200	DEEKAY ROADLINES	SERVICE	TRADE	0	0	0	0	1	1	1	0	0	0	0	2025-10-01	325	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001210	FEDERATION OF INDIAN MICRO AND SMALL &MEDIUM ENTERPRISES (FISME)	SERVICE	TRADE	0	0	0	0	2	472	472	0	0	0	0	2025-09-01	355	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001268	JD TRAVELS	SERVICE	TRADE	0	0	0	0	1	171	171	0	0	0	0	2025-12-01	264	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001272	UNITY EARTHTECH	SERVICE	TRADE	0	50	0	50	3	39686	39686	0	0	0	0	2026-01-21	213	0	0	0	0	0	0	0	0	1	39736	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001292	SWASTIK BEARING TRADERS	PURCHASE	TRADE	0	36	0	36	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	36	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001322	NAHAR SINGH & CO.	SERVICE	TRADE	0	14455	0	14455	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	14455	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001333	VERMA AND SONS	FIXED ASSETS	TRADE	0	10700	0	10700	1	10700	10700	0	0	0	0	2026-05-07	107	0	0	0	0	0	0	0	0	2	21400	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001347	HS FILLING AND PACKAGING	SERVICE	TRADE	0	14000000	0	14000000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	3	19000000	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001350	BATRA ELECTRIC STORE	PURCHASE	TRADE	0	0	0	0	1	2714	2714	0	0	0	0	2026-04-02	142	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001352	RAAS ENTERPRISES	FIXED ASSETS	TRADE	0	0	0	0	1	5380	5380	0	0	0	0	2026-04-06	138	0	0	0	0	0	0	0	0	1	5380	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001357	HARIOM SERVICE CENTRE	SERVICE	TRADE	0	0	0	0	1	4307	4307	0	0	0	0	2026-04-13	131	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001361	RAJ ENGINEERING	PURCHASE	TRADE	0	0	0	0	1	113634	113634	0	0	0	0	2026-05-08	106	0	0	0	0	0	0	0	0	1	113634	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001375	TIMING BELT CENTRE	PURCHASE	TRADE	0	0	0	0	1	10030	10030	0	0	0	0	2026-05-04	110	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001382	DELHI CHEMICAL COMPANY	PURCHASE	TRADE	0	0	0	0	1	61360	61360	0	0	0	0	2026-06-10	73	0	0	0	0	0	0	0	0	1	61360	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001396	GNAT INTERNATIONAL	PURCHASE	TRADE	0	0	0	0	1	13452	13452	0	0	0	0	2026-06-11	72	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001402	FALAK FABRICATION	PURCHASE	TRADE	0	15000	0	15000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001414	ROHINI AUTOMATION SOLUTIONS	PURCHASE	TRADE	0	0	0	0	2	44073	44073	0	0	0	0	2026-07-07	46	0	0	0	0	0	0	0	0	2	44073	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001424	WESTAR PACKAGING PRIVATE LIMITED	PURCHASE	TRADE	0	17228	0	17228	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	17228	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA001430	LUVKUSH SHIPPING SERVICES	SERVICE	TRADE	0	0	0	0	1	88449	88449	0	0	0	0	2026-07-14	39	0	0	0	0	0	0	0	0	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000003	JIVO WELLNESS PVT LTD - HR	BRANCH VENDOR	BRANCH	1	-5853208	5853208	0	67	5853208	0	5853208	0	0	294760	2025-01-03	596	0	17078	41166	154167	193777	1215822	4231198	5794964	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000004	JIVO WELLNESS PVT LTD - DL	BRANCH VENDOR	BRANCH	1	-1523537	1523537	0	15	1523537	0	1523537	0	0	0	2025-01-31	568	0	0	0	0	147497	374147	1001893	1523537	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
VENDA000002	JIVO WELLNESS PVT LTD - PB	BRANCH VENDOR	BRANCH	1	-481382	481382	0	2	481382	0	481382	0	0	0	2025-02-06	562	0	0	0	0	1767	0	479615	481382	0	0	0	0	35098111.38	22194726.49	21593618.99	601107.5	27451585.77	167560	15367180.56	0	294760	13735491.99	4680842
